query,len,len_bucket,wws_urls
maclean extreme clean toothpaste,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=maclean%20extreme%20clean%20toothpaste
herb sons plant based,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=herb%20sons%20plant%20based
seed gluten free,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=seed%20gluten%20free
flea control for dogs,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=flea%20control%20for%20dogs
steggles crumbed chicken tenders,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=steggles%20crumbed%20chicken%20tenders
arnotts iced vovo biscuits,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=arnotts%20iced%20vovo%20biscuits
cm cake tin,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=cm%20cake%20tin
colgate pump toothpaste g,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=colgate%20pump%20toothpaste%20g
kale and spinsch thing,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=kale%20and%20spinsch%20thing
kb panko crumbed squid,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=kb%20panko%20crumbed%20squid
coles deli large entertaining platter,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20deli%20large%20entertaining%20platter
foam hand wash antibacterial,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=foam%20hand%20wash%20antibacterial
edgell carrots and peas,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=edgell%20carrots%20and%20peas
my dog gourmet beef,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=my%20dog%20gourmet%20beef
sensodyne toothpaste sensitivity gum extra,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=sensodyne%20toothpaste%20sensitivity%20gum%20extra
coles loose cup mush,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20loose%20cup%20mush
huon salmon to go,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=huon%20salmon%20to%20go
dog treats peanut butter,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=dog%20treats%20peanut%20butter
sour cream chives grainwaves,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=sour%20cream%20chives%20grainwaves
gluten free bread genius,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=gluten%20free%20bread%20genius
palmolive dish washing liquid,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=palmolive%20dish%20washing%20liquid
detol foam hand wash,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=detol%20foam%20hand%20wash
coles frozen beef lasagna,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20frozen%20beef%20lasagna
old el paso taco mix,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=old%20el%20paso%20taco%20mix
ipswich store brisbane street,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=ipswich%20store%20brisbane%20street
dairy milk large block,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=dairy%20milk%20large%20block
family stir fry mix,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=family%20stir%20fry%20mix
old el paso tortilla pockets,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=old%20el%20paso%20tortilla%20pockets
pasta and sauce continental,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=pasta%20and%20sauce%20continental
coles casserole dog food,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20casserole%20dog%20food
calcium and vitamin tablets,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=calcium%20and%20vitamin%20tablets
stir fry chinese beef,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=stir%20fry%20chinese%20beef
coles ultra concentrate dishwasher powder lemon fresh,7,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20ultra%20concentrate%20dishwasher%20powder%20lemon%20fresh
honey soy chips red rock,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=honey%20soy%20chips%20red%20rock
pauls zymil long life,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=pauls%20zymil%20long%20life
block of coles cheese,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=block%20of%20coles%20cheese
food for health cereal,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=food%20for%20health%20cereal
coles lite shredded cheese,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20lite%20shredded%20cheese
ice creams bulla colors,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=ice%20creams%20bulla%20colors
coles cracked pepper crackers,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20cracked%20pepper%20crackers
bird eye frozen steam fresh,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=bird%20eye%20frozen%20steam%20fresh
nappy pants huggies,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=nappy%20pants%20huggies
long life coles milk full,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=long%20life%20coles%20milk%20full
liptons peach ice tea,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=liptons%20peach%20ice%20tea
coles hi lo milk,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20hi%20lo%20milk
campbell cream of chicken soup,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=campbell%20cream%20of%20chicken%20soup
sarah lee frozen cake,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=sarah%20lee%20frozen%20cake
thank you hand wash oran,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=thank%20you%20hand%20wash%20oran
high fibre low gi white toast,6,3,https://www.woolworths.com.au/shop/search/products?searchTerm=high%20fibre%20low%20gi%20white%20toast
san remo instant lasagna sheets,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=san%20remo%20instant%20lasagna%20sheets
ham and cheese c,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=ham%20and%20cheese%20c
coles fabric heavy duty medistrips,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20fabric%20heavy%20duty%20medistrips
chux bathroom magic eraser,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=chux%20bathroom%20magic%20eraser
chinese stir fry sauce,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=chinese%20stir%20fry%20sauce
farmers union greek style natural,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=farmers%20union%20greek%20style%20natural
olive oil extra vir,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=olive%20oil%20extra%20vir
abc extra hot chillie sauce,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=abc%20extra%20hot%20chillie%20sauce
purina total care all wormer,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=purina%20total%20care%20all%20wormer
cocoa butter body wash,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=cocoa%20butter%20body%20wash
mccain frozen onion rings,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=mccain%20frozen%20onion%20rings
dairy farmers yoghurt,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=dairy%20farmers%20yoghurt
baby love nappy size,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=baby%20love%20nappy%20size
daily juice orange juice,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=daily%20juice%20orange%20juice
lactose free block cheese,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=lactose%20free%20block%20cheese
semi sun dried tomatoes,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=semi%20sun%20dried%20tomatoes
heinz tomato soup g,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=heinz%20tomato%20soup%20g
coles white bread sandwich,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20white%20bread%20sandwich
coles cat food pouch,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20cat%20food%20pouch
four twenty beef cheese,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=four%20twenty%20beef%20cheese
rosella tomato soup no added salt,6,3,https://www.woolworths.com.au/shop/search/products?searchTerm=rosella%20tomato%20soup%20no%20added%20salt
loreal excellence hair colours,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=loreal%20excellence%20hair%20colours
lemon herb chicken breast,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=lemon%20herb%20chicken%20breast
hi fibre low gi bread,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=hi%20fibre%20low%20gi%20bread
gift card for coles,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=gift%20card%20for%20coles
carman golden oats coconut oat slice,6,3,https://www.woolworths.com.au/shop/search/products?searchTerm=carman%20golden%20oats%20coconut%20oat%20slice
smith cheetos puffs party bag,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=smith%20cheetos%20puffs%20party%20bag
ice cream ggolden north,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=ice%20cream%20ggolden%20north
birds eye snap frozen country harvest vegetable mix,8,3,https://www.woolworths.com.au/shop/search/products?searchTerm=birds%20eye%20snap%20frozen%20country%20harvest%20vegetable%20mix
lee kum kee premium,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=lee%20kum%20kee%20premium
old el paso black beans,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=old%20el%20paso%20black%20beans
high fibre sandwich bread,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=high%20fibre%20sandwich%20bread
no sugar added chocolate,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=no%20sugar%20added%20chocolate
palmolive foaming hand wash,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=palmolive%20foaming%20hand%20wash
old el paso mild sal,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=old%20el%20paso%20mild%20sal
lime juice cordial schweppes,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=lime%20juice%20cordial%20schweppes
coles lime and mint,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20lime%20and%20mint
coles snap frozen vegetable mix,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20snap%20frozen%20vegetable%20mix
mini coca cola no sugar,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=mini%20coca%20cola%20no%20sugar
cheese and bacon buns,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=cheese%20and%20bacon%20buns
chips salt vinegar chips,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=chips%20salt%20vinegar%20chips
a milk powder skim,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=a%20milk%20powder%20skim
twinings pure green tea,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=twinings%20pure%20green%20tea
thai green curry col,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=thai%20green%20curry%20col
chocolate chip ice cream,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=chocolate%20chip%20ice%20cream
sards wonder stain remover,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=sards%20wonder%20stain%20remover
garnier pure active in,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=garnier%20pure%20active%20in
coles light cheese slices,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20light%20cheese%20slices
uncle tobys cinnamon and brown,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=uncle%20tobys%20cinnamon%20and%20brown
purity concentrate laundry liquid l,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=purity%20concentrate%20laundry%20liquid%20l
oob organic frozen banana,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=oob%20organic%20frozen%20banana
nice and natural muslie bar,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=nice%20and%20natural%20muslie%20bar
coles mince for cats,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20mince%20for%20cats
coles honey and mustard,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20honey%20and%20mustard
herbal essences bio renew,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=herbal%20essences%20bio%20renew
nice easy medium blonde,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=nice%20easy%20medium%20blonde
colgate degree soft toothbrush,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=colgate%20degree%20soft%20toothbrush
baby food only organic pouch,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=baby%20food%20only%20organic%20pouch
poise thin and discreet pads,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=poise%20thin%20and%20discreet%20pads
crayola crayons tuck box,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=crayola%20crayons%20tuck%20box
chocolate mint ice cream,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=chocolate%20mint%20ice%20cream
coca cola mini multipack,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coca%20cola%20mini%20multipack
coles rspca chicken wings,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20rspca%20chicken%20wings
le tan coconut sunscreen,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=le%20tan%20coconut%20sunscreen
antibacterial liquid hand wash,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=antibacterial%20liquid%20hand%20wash
laucke bread mix wholemeal,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=laucke%20bread%20mix%20wholemeal
heinz chicken classic soup,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=heinz%20chicken%20classic%20soup
coles belgian chocolate gateau,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20belgian%20chocolate%20gateau
bird eye baby peas,4,3,https://www.woolworths.com.au/shop/search/products?searchTerm=bird%20eye%20baby%20peas
coles ultimate choc chip cookie,5,3,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20ultimate%20choc%20chip%20cookie
